
time,ax,ay,az,wx,wy,wz,
7.628838,0.8910,-0.5286,-0.6014,-0.0501,-0.2314,-0.4244,
7.661683,0.8910,-0.5286,-0.6014,-0.0501,-0.2314,-0.4244,
7.663140,1.1432,0.0318,-0.4073,-0.0501,-0.2314,-0.4244,
7.694057,1.1432,0.0318,-0.4073,-0.1237,-0.0136,-0.4082,
7.727352,1.1432,0.0318,-0.4073,-0.1237,-0.0136,-0.4082,
7.728820,0.5697,-1.1165,-0.1523,-0.1237,-0.0136,-0.4082,
7.759162,0.5697,-1.1165,-0.1523,-0.0527,-0.0658,-0.4664,
7.792882,0.5697,-1.1165,-0.1523,-0.0527,-0.0658,-0.4664,
7.794356,0.0760,-1.2270,-0.0453,-0.0527,-0.0658,-0.4664,
7.824535,0.0760,-1.2270,-0.0453,-0.2633,-0.6373,-0.3954,
